X	Y	occurrencedate	premisetype	occurrencedayofweek	occurrencehour	Division	Neighbourhood
-79.5343094	43.7330742	2016-06-06T04:00:00.000Z	Outside	Monday    	21	D31	Pelmo Park-Humberlea (23)
-79.4156036	43.654953	2016-06-08T04:00:00.000Z	Outside	Wednesday 	21	D14	Palmerston-Little Italy (80)
-79.5205994	43.7614365	2015-07-12T04:00:00.000Z	Outside	Sunday    	2	D31	Black Creek (24)
-79.5691071	43.7590561	2016-06-07T04:00:00.000Z	Other	Tuesday   	5	D31	Humber Summit (21)
-79.5809937	43.6567955	2016-06-09T04:00:00.000Z	House	Thursday  	22	D22	Eringate-Centennial-West Deane (11)
-79.5212097	43.7051353	2016-06-12T04:00:00.000Z	House	Sunday    	0	D12	Weston (113)
-79.5394516	43.7389908	2016-06-09T04:00:00.000Z	Outside	Thursday  	22	D31	Humbermede (22)
-79.417366	43.7099495	2016-06-10T04:00:00.000Z	House	Friday    	22	D53	Lawrence Park South (103)
-79.4839096	43.6591988	2016-06-11T04:00:00.000Z	Outside	Saturday  	2	D11	Runnymede-Bloor West Village (89)
-79.4214859	43.6546593	2016-06-12T04:00:00.000Z	Outside	Sunday    	1	D14	Palmerston-Little Italy (80)
-79.5770645	43.6902161	2016-05-13T04:00:00.000Z	Commercial	Friday    	22	D23	West Humber-Clairville (1)
-79.4978943	43.6900597	2016-05-28T04:00:00.000Z	Outside	Saturday  	9	D12	Mount Dennis (115)
-79.3874435	43.7215919	2016-06-16T04:00:00.000Z	House	Thursday  	1	D53	Bridle Path-Sunnybrook-York Mills (41)
-79.3874435	43.7215919	2016-06-16T04:00:00.000Z	House	Thursday  	1	D53	Bridle Path-Sunnybrook-York Mills (41)
-79.450943	43.772316	2016-06-09T04:00:00.000Z	Apartment	Thursday  	20	D32	Westminster-Branson (35)
-79.4438248	43.639183	2016-06-13T04:00:00.000Z	Commercial	Monday    	13	D11	Roncesvalles (86)
-79.4708328	43.6863556	2016-06-16T04:00:00.000Z	Outside	Thursday  	20	D12	Keelesdale-Eglinton West (110)
-79.4331512	43.7937088	2016-06-16T04:00:00.000Z	House	Thursday  	20	D32	Newtonbrook West (36)
-79.5897827	43.7158432	2016-06-18T04:00:00.000Z	Outside	Saturday  	21	D23	West Humber-Clairville (1)
-79.5098953	43.7054939	2016-05-12T04:00:00.000Z	House	Thursday  	23	D12	Weston (113)
-79.4496155	43.6587143	2016-06-20T04:00:00.000Z	Outside	Monday    	5	D11	Dovercourt-Wallace Emerson-Junction (93)
-79.535408	43.7725792	2016-06-21T04:00:00.000Z	Outside	Tuesday   	12	D31	Humber Summit (21)
-79.3366165	43.68647	2016-06-14T04:00:00.000Z	Outside	Tuesday   	12	D54	Danforth East York (59)
-79.4482193	43.7630539	2016-06-22T04:00:00.000Z	House	Wednesday 	0	D32	Bathurst Manor (34)
-79.3563156	43.783989	2016-06-24T04:00:00.000Z	Outside	Friday    	13	D33	Don Valley Village (47)
-79.5868225	43.6879501	2016-06-25T04:00:00.000Z	Outside	Saturday  	13	D23	West Humber-Clairville (1)
-79.505043	43.7249336	2016-06-23T04:00:00.000Z	House	Thursday  	0	D31	Downsview-Roding-CFB (26)
-79.5193863	43.7042236	2016-06-25T04:00:00.000Z	Outside	Saturday  	22	D12	Weston (113)
-79.5193863	43.7042236	2016-06-25T04:00:00.000Z	Outside	Saturday  	22	D12	Weston (113)
-79.343483	43.6842117	2016-06-26T04:00:00.000Z	Outside	Sunday    	23	D54	Danforth East York (59)
-79.4730682	43.6767921	2016-06-26T04:00:00.000Z	Outside	Sunday    	22	D12	Junction Area (90)
-79.5861588	43.6981239	2016-06-21T04:00:00.000Z	Outside	Tuesday   	23	D23	West Humber-Clairville (1)
-79.3377914	43.7601662	2016-06-27T04:00:00.000Z	House	Monday    	23	D33	Parkwoods-Donalda (45)
-79.3840561	43.6564369	2016-06-25T04:00:00.000Z	Outside	Saturday  	21	D52	Bay Street Corridor (76)
-79.4277267	43.6484795	2016-06-26T04:00:00.000Z	Outside	Sunday    	13	D14	Little Portugal (84)
-79.5704117	43.676342	2016-06-29T04:00:00.000Z	Outside	Wednesday 	18	D23	Willowridge-Martingrove-Richview (7)
-79.4168701	43.7636909	2016-06-29T04:00:00.000Z	House	Wednesday 	19	D32	Lansing-Westgate (38)
-79.5668488	43.7039528	2016-07-01T04:00:00.000Z	Outside	Friday    	2	D23	West Humber-Clairville (1)
-79.4327621	43.7321625	2016-07-01T04:00:00.000Z	Outside	Friday    	20	D32	Bedford Park-Nortown (39)
-79.4489136	43.7821693	2016-06-22T04:00:00.000Z	Outside	Wednesday 	21	D32	Westminster-Branson (35)
-79.4066772	43.7805786	2016-06-23T04:00:00.000Z	House	Thursday  	23	D32	Willowdale East (51)
-79.4066772	43.7805786	2016-06-23T04:00:00.000Z	House	Thursday  	23	D32	Willowdale East (51)
-79.4194183	43.7954788	2016-06-17T04:00:00.000Z	Outside	Friday    	11	D32	Newtonbrook East (50)
-79.4178925	43.7812004	2016-06-28T04:00:00.000Z	Outside	Tuesday   	8	D32	Newtonbrook West (36)
-79.3768387	43.6411552	2016-07-04T04:00:00.000Z	Outside	Monday    	9	D52	Waterfront Communities-The Island (77)
-79.3965683	43.6543159	2016-07-02T04:00:00.000Z	Outside	Saturday  	0	D52	Kensington-Chinatown (78)
-79.5521545	43.695797	2016-07-06T04:00:00.000Z	Outside	Wednesday 	19	D23	Kingsview Village-The Westway (6)
-79.5236816	43.5927544	2016-07-06T04:00:00.000Z	House	Wednesday 	21	D22	Long Branch (19)
-79.4449997	43.6960716	2016-07-08T04:00:00.000Z	Outside	Friday    	20	D13	Oakwood Village (107)
-79.5047607	43.715744	2016-07-01T04:00:00.000Z	Outside	Friday    	11	D12	Rustic (28)
-79.5626755	43.6123085	2016-05-18T04:00:00.000Z	Outside	Wednesday 	12	D22	Islington-City Centre West (14)
-79.4759445	43.6993141	2016-07-10T04:00:00.000Z	Apartment	Sunday    	12	D12	Brookhaven-Amesbury (30)
-79.3532104	43.6600418	2016-03-21T04:00:00.000Z	Outside	Monday    	22	D55	South Riverdale (70)
-79.4129486	43.7368546	2016-07-14T04:00:00.000Z	House	Thursday  	20	D32	Bedford Park-Nortown (39)
-79.4626541	43.7169533	2016-07-09T04:00:00.000Z	Outside	Saturday  	14	D32	Yorkdale-Glen Park (31)
-79.4303284	43.7055206	2016-07-18T04:00:00.000Z	House	Monday    	20	D13	Forest Hill North (102)
-79.5447922	43.7371407	2016-07-19T04:00:00.000Z	House	Tuesday   	22	D31	Humbermede (22)
-79.4028244	43.6574593	2016-06-13T04:00:00.000Z	Commercial	Monday    	15	D14	University (79)
-79.4028244	43.6574593	2016-06-13T04:00:00.000Z	Commercial	Monday    	15	D14	University (79)
-79.5472717	43.6413689	2016-07-19T04:00:00.000Z	House	Tuesday   	8	D22	Islington-City Centre West (14)
-79.465004	43.7053413	2015-03-26T04:00:00.000Z	House	Thursday  	23	D13	Yorkdale-Glen Park (31)
-79.450325	43.7339363	2016-07-21T04:00:00.000Z	Outside	Thursday  	8	D32	Clanton Park (33)
-79.3640976	43.6468086	2016-04-28T04:00:00.000Z	Commercial	Thursday  	2	D51	Waterfront Communities-The Island (77)
-79.3783188	43.6562653	2015-12-07T05:00:00.000Z	Outside	Monday    	12	D51	Church-Yonge Corridor (75)
-79.3964691	43.6973763	2016-07-23T04:00:00.000Z	Commercial	Saturday  	12	D53	Mount Pleasant West (104)
-79.4887619	43.7545166	2016-07-17T04:00:00.000Z	Outside	Sunday    	12	D31	York University Heights (27)
-79.4191437	43.6450272	2016-07-16T04:00:00.000Z	Outside	Saturday  	12	D14	Trinity-Bellwoods (81)
-79.2611313	43.7736168	2016-07-24T04:00:00.000Z	Outside	Sunday    	0	D43	Bendale (127)
-79.1782303	43.7755203	2016-07-24T04:00:00.000Z	House	Sunday    	23	D43	West Hill (136)
-79.1782303	43.7755203	2016-07-24T04:00:00.000Z	House	Sunday    	23	D43	West Hill (136)
-79.5668488	43.7039528	2016-05-12T04:00:00.000Z	Outside	Thursday  	10	D23	West Humber-Clairville (1)
-79.5051956	43.603508	2016-07-23T04:00:00.000Z	Outside	Saturday  	19	D22	New Toronto (18)
-79.2925186	43.6928673	2015-02-22T05:00:00.000Z	House	Sunday    	15	D54	Taylor-Massey (61)
-79.4624481	43.7868767	2015-02-20T05:00:00.000Z	Other	Friday    	6	D32	Westminster-Branson (35)
-79.52285	43.7729988	2015-02-21T05:00:00.000Z	Outside	Saturday  	2	D31	Black Creek (24)
-79.442749	43.6890869	2015-02-24T05:00:00.000Z	Outside	Tuesday   	0	D13	Oakwood Village (107)
-79.3778229	43.6430092	2015-02-11T05:00:00.000Z	Outside	Wednesday 	22	D52	Waterfront Communities-The Island (77)
-79.4171066	43.6386528	2015-01-30T05:00:00.000Z	Outside	Friday    	21	D14	Niagara (82)
-79.4041519	43.6607933	2015-02-25T05:00:00.000Z	Outside	Wednesday 	20	D14	University (79)
-79.4230881	43.6587982	2015-02-26T05:00:00.000Z	Outside	Thursday  	22	D14	Palmerston-Little Italy (80)
-79.5072937	43.6954765	2015-02-28T05:00:00.000Z	House	Saturday  	20	D12	Weston (113)
-79.3015289	43.8249817	2015-02-27T05:00:00.000Z	Outside	Friday    	16	D42	Milliken (130)
-79.2838669	43.7731895	2015-03-01T05:00:00.000Z	Commercial	Sunday    	17	D41	Dorset Park (126)
-79.4485245	43.7006721	2015-03-01T05:00:00.000Z	Outside	Sunday    	23	D13	Briar Hill-Belgravia (108)
-79.5609207	43.6384354	2015-03-01T05:00:00.000Z	Outside	Sunday    	22	D22	Etobicoke West Mall (13)
-79.54673	43.697052	2015-02-24T05:00:00.000Z	Outside	Tuesday   	22	D23	Kingsview Village-The Westway (6)
-79.5770645	43.6902161	2015-02-04T05:00:00.000Z	Commercial	Wednesday 	16	D23	West Humber-Clairville (1)
-79.5675735	43.691494	2015-02-26T05:00:00.000Z	House	Thursday  	7	D23	Willowridge-Martingrove-Richview (7)
-79.5659714	43.7040672	2014-12-30T05:00:00.000Z	Outside	Tuesday   	16	D23	West Humber-Clairville (1)
-79.5642166	43.6768417	2015-03-01T05:00:00.000Z	Apartment	Sunday    	5	D23	Willowridge-Martingrove-Richview (7)
-79.6085892	43.732502	2015-03-01T05:00:00.000Z	House	Sunday    	23	D23	West Humber-Clairville (1)
-79.4495087	43.6537476	2015-03-02T05:00:00.000Z	Outside	Monday    	21	D11	Roncesvalles (86)
-79.2760773	43.8291206	2015-03-03T05:00:00.000Z	House	Tuesday   	7	D42	Milliken (130)
-79.4836578	43.6708679	2015-03-04T05:00:00.000Z	House	Wednesday 	2	D12	Rockcliffe-Smythe (111)
-79.4948578	43.7489891	2015-03-03T05:00:00.000Z	House	Tuesday   	20	D31	York University Heights (27)
-79.5529404	43.7003365	2015-03-05T05:00:00.000Z	House	Thursday  	19	D23    	Kingsview Village-The Westway (6)
-79.4633865	43.7502518	2015-02-28T05:00:00.000Z	Outside	Saturday  	7	D32	York University Heights (27)
-79.4371567	43.7185974	2015-03-02T05:00:00.000Z	House	Monday    	21	D32	Englemount-Lawrence (32)
-79.47995	43.6698074	2015-03-02T05:00:00.000Z	Outside	Monday    	17	D11	Junction Area (90)
-79.3280869	43.7156143	2015-03-02T05:00:00.000Z	Outside	Monday    	12	D54	Flemingdon Park (44)
-79.5124283	43.7017937	2015-03-06T05:00:00.000Z	Outside	Friday    	23	D12	Weston (113)
-79.4957047	43.6762047	2015-02-28T05:00:00.000Z	Outside	Saturday  	18	D12	Rockcliffe-Smythe (111)
-79.4347916	43.7687073	2015-03-09T04:00:00.000Z	House	Monday    	2	D32	Willowdale West (37)
-79.3121109	43.7488365	2015-03-08T05:00:00.000Z	Outside	Sunday    	4	D33	Wexford/Maryvale (119)
-79.3121109	43.7488365	2015-03-08T05:00:00.000Z	Outside	Sunday    	4	D33	Wexford/Maryvale (119)
-79.2108154	43.8011818	2015-03-09T04:00:00.000Z	House	Monday    	22	D42	Malvern (132)
-79.5612564	43.6177788	2015-03-10T04:00:00.000Z	Outside	Tuesday   	14	D22	Islington-City Centre West (14)
-79.5612564	43.6177788	2015-03-10T04:00:00.000Z	Outside	Tuesday   	14	D22	Islington-City Centre West (14)
-79.364769	43.66045	2015-01-01T05:00:00.000Z	House	Thursday  	0	D51	Regent Park (72)
-79.5086365	43.7209167	2015-03-06T05:00:00.000Z	Outside	Friday    	19	D31	Downsview-Roding-CFB (26)
-79.3495636	43.8081131	2015-03-14T04:00:00.000Z	House	Saturday  	19	D33	Hillcrest Village (48)
-79.4937363	43.6777649	2015-03-14T04:00:00.000Z	House	Saturday  	23	D12	Rockcliffe-Smythe (111)
-79.5955658	43.6867599	2015-02-25T05:00:00.000Z	Commercial	Wednesday 	12	D23	West Humber-Clairville (1)
-79.4987259	43.7514343	2015-03-15T04:00:00.000Z	Outside	Sunday    	0	D31	York University Heights (27)
-79.3531952	43.7619286	2014-11-21T05:00:00.000Z	Commercial	Friday    	0	D33	St.Andrew-Windfields (40)
-79.281189	43.6928177	2015-02-09T05:00:00.000Z	Commercial	Monday    	21	D41	Oakridge (121)
-79.5227432	43.7270813	2014-11-11T05:00:00.000Z	Outside	Tuesday   	21	D31	Downsview-Roding-CFB (26)
-79.3876038	43.7648811	2015-03-18T04:00:00.000Z	Outside	Wednesday 	16	D33	Bayview Village (52)
-79.3641357	43.7716484	2015-03-19T04:00:00.000Z	Commercial	Thursday  	8	D33	Bayview Village (52)
-79.4701538	43.6928749	2015-03-19T04:00:00.000Z	Outside	Thursday  	8	D12	Beechborough-Greenbrook (112)
-79.4935379	43.7134247	2015-03-19T04:00:00.000Z	House	Thursday  	22	D12	Rustic (28)
-79.2485886	43.819725	2010-09-01T04:00:00.000Z	Outside	Wednesday 	12	D42	Milliken (130)
-79.2179184	43.8228722	2015-03-23T04:00:00.000Z	House	Monday    	22	D42	Rouge (131)
-79.3578873	43.7939148	2015-03-19T04:00:00.000Z	House	Thursday  	20	D33	Hillcrest Village (48)
-79.213768	43.7443428	2015-02-17T05:00:00.000Z	Outside	Tuesday   	21	D43	Scarborough Village (139)
-79.5508881	43.6771812	2015-03-18T04:00:00.000Z	Outside	Wednesday 	22	D22	Willowridge-Martingrove-Richview (7)
-79.5506058	43.6701355	2015-03-23T04:00:00.000Z	House	Monday    	8	D22	Princess-Rosethorn (10)
-79.5523529	43.6401863	2015-03-26T04:00:00.000Z	House	Thursday  	1	D22	Islington-City Centre West (14)
-79.5523529	43.6401863	2015-03-26T04:00:00.000Z	House	Thursday  	1	D22	Islington-City Centre West (14)
-79.4633865	43.7502518	2015-03-24T04:00:00.000Z	Outside	Tuesday   	6	D32	York University Heights (27)
-79.4155731	43.7797699	2015-03-28T04:00:00.000Z	Outside	Saturday  	9	D32	Newtonbrook East (50)
-79.4711685	43.655262	2015-03-31T04:00:00.000Z	House	Tuesday   	14	D11	High Park North (88)
-79.2073822	43.7622032	2015-03-31T04:00:00.000Z	Outside	Tuesday   	20	D43	Woburn (137)
-79.5028839	43.6708069	2015-04-01T04:00:00.000Z	House	Wednesday 	22	D12	Rockcliffe-Smythe (111)
-79.2241745	43.8039627	2015-01-30T05:00:00.000Z	Outside	Friday    	12	D42	Malvern (132)
-79.5177307	43.7572365	2016-01-15T05:00:00.000Z	Outside	Friday    	18	D31	Black Creek (24)
-79.5514832	43.7204437	2016-01-22T05:00:00.000Z	House	Friday    	1	D23	Elms-Old Rexdale (5)
-79.4336472	43.680027	2016-01-24T05:00:00.000Z	Outside	Sunday    	18	D13	Wychwood (94)
-79.4763031	43.6377068	2016-01-24T05:00:00.000Z	Outside	Sunday    	16	D11	High Park-Swansea (87)
-79.6178741	43.7350426	2016-01-26T05:00:00.000Z	Outside	Tuesday   	20	D23	West Humber-Clairville (1)
-79.4227219	43.6748123	2016-01-27T05:00:00.000Z	Outside	Wednesday 	14	D13	Wychwood (94)
-79.3472977	43.7695351	2016-01-28T05:00:00.000Z	Outside	Thursday  	18	D33	Henry Farm (53)
-79.5561523	43.6142197	2016-01-28T05:00:00.000Z	Outside	Thursday  	15	D22	Islington-City Centre West (14)
-79.3005371	43.7249718	2016-01-29T05:00:00.000Z	Outside	Friday    	14	D41	Wexford/Maryvale (119)
-79.520401	43.7688293	2016-01-22T05:00:00.000Z	Outside	Friday    	21	D31	Black Creek (24)
-79.5171814	43.7459297	2016-01-24T05:00:00.000Z	Outside	Sunday    	13	D31	Glenfield-Jane Heights (25)
-79.5165482	43.6864738	2016-02-01T05:00:00.000Z	House	Monday    	17	D23	Humber Heights-Westmount (8)
-79.3292007	43.7854462	2016-02-01T05:00:00.000Z	Outside	Monday    	17	D33	Pleasant View (46)
-79.2914658	43.7269974	2016-02-03T05:00:00.000Z	Outside	Wednesday 	13	D41	Wexford/Maryvale (119)
-79.5873108	43.6907883	2016-01-27T05:00:00.000Z	Outside	Wednesday 	4	D23	West Humber-Clairville (1)
-79.5873108	43.6907883	2016-01-27T05:00:00.000Z	Outside	Wednesday 	4	D23	West Humber-Clairville (1)
-79.3277054	43.6701813	2016-02-03T05:00:00.000Z	Outside	Wednesday 	19	D55	Greenwood-Coxwell (65)
-79.2827759	43.8252029	2016-02-04T05:00:00.000Z	House	Thursday  	23	D42	Milliken (130)
-79.4907761	43.7373734	2015-11-06T05:00:00.000Z	Outside	Friday    	2	D31	Downsview-Roding-CFB (26)
-79.4514465	43.6931343	2016-02-09T05:00:00.000Z	Outside	Tuesday   	6	D13	Caledonia-Fairbank (109)
-79.4893723	43.6769104	2016-02-11T05:00:00.000Z	Outside	Thursday  	19	D12	Rockcliffe-Smythe (111)
-79.5892334	43.7410965	2016-02-11T05:00:00.000Z	Outside	Thursday  	12	D23	Mount Olive-Silverstone-Jamestown (2)
-79.5955658	43.6867599	2016-02-04T05:00:00.000Z	Outside	Thursday  	9	D23	West Humber-Clairville (1)
-79.5308151	43.6430397	2016-02-06T05:00:00.000Z	House	Saturday  	18	D22	Islington-City Centre West (14)
-79.4014664	43.7525215	2016-01-28T05:00:00.000Z	House	Thursday  	0	D32	St.Andrew-Windfields (40)
-79.4203644	43.7540817	2016-01-08T05:00:00.000Z	House	Friday    	17	D32	Lansing-Westgate (38)
-79.1716156	43.8028908	2015-11-23T05:00:00.000Z	House	Monday    	20	D42	Rouge (131)
-79.4239426	43.7248306	2015-11-29T05:00:00.000Z	House	Sunday    	4	D32	Bedford Park-Nortown (39)
-79.4699249	43.7346725	2015-11-30T05:00:00.000Z	Outside	Monday    	8	D32	Downsview-Roding-CFB (26)
-79.476593	43.7643204	2015-11-30T05:00:00.000Z	Outside	Monday    	5	D32	York University Heights (27)
-79.4765549	43.7735596	2015-12-02T05:00:00.000Z	Commercial	Wednesday 	14	D32	York University Heights (27)
-79.4062347	43.7276649	2015-11-25T05:00:00.000Z	Outside	Wednesday 	22	D32	Lawrence Park North (105)
-79.5642929	43.6936684	2015-01-03T05:00:00.000Z	Outside	Saturday  	6	D23	Kingsview Village-The Westway (6)
-79.4556885	43.7862244	2015-11-01T04:00:00.000Z	House	Sunday    	23	D32	Westminster-Branson (35)
-79.420784	43.649334	2016-02-12T05:00:00.000Z	Outside	Friday    	23	D14	Trinity-Bellwoods (81)
-79.3735657	43.6609459	2015-06-20T04:00:00.000Z	Outside	Saturday  	0	D51	Moss Park (73)
-79.417511	43.659935	2016-02-13T05:00:00.000Z	Outside	Saturday  	16	D14	Palmerston-Little Italy (80)
-79.4296646	43.6716042	2016-09-23T04:00:00.000Z	Outside	Friday    	19	D13	Wychwood (94)
-79.5015335	43.6207504	2016-09-25T04:00:00.000Z	Outside	Sunday    	22	D22	Mimico (includes Humber Bay Shores) (17)
-79.5015335	43.6207504	2016-09-25T04:00:00.000Z	Outside	Sunday    	22	D22	Mimico (includes Humber Bay Shores) (17)
-79.3407974	43.7885971	2016-09-26T04:00:00.000Z	House	Monday    	22	D33	Pleasant View (46)
-79.4281006	43.6945076	2016-11-27T05:00:00.000Z	House	Sunday    	2	D13	Humewood-Cedarvale (106)
-79.3523483	43.6820221	2016-11-26T05:00:00.000Z	Outside	Saturday  	21	D54	Playter Estates-Danforth (67)
-79.431366	43.7144852	2016-11-28T05:00:00.000Z	House	Monday    	0	D13	Englemount-Lawrence (32)
-79.3730621	43.6424828	2016-07-06T04:00:00.000Z	Outside	Wednesday 	9	D51	Waterfront Communities-The Island (77)
-79.4775085	43.7061844	2016-11-25T05:00:00.000Z	Outside	Friday    	17	D12	Brookhaven-Amesbury (30)
-79.287796	43.6765137	2016-11-27T05:00:00.000Z	Outside	Sunday    	23	D55	The Beaches (63)
-79.5538788	43.7180634	2017-06-08T04:00:00.000Z	Outside	Thursday  	19	D23	Elms-Old Rexdale (5)
-79.4633865	43.7502518	2017-06-08T04:00:00.000Z	Outside	Thursday  	6	D32	York University Heights (27)
-79.4826431	43.7290611	2017-06-05T04:00:00.000Z	Outside	Monday    	15	D31	Downsview-Roding-CFB (26)
-79.4048233	43.6624947	2017-06-09T04:00:00.000Z	Outside	Friday    	3	D14	University (79)
-79.4592209	43.7623329	2017-06-08T04:00:00.000Z	House	Thursday  	21	D32	Bathurst Manor (34)
-79.2800064	43.698658	2017-06-09T04:00:00.000Z	Outside	Friday    	22	D41	Oakridge (121)
-79.6113205	43.7106895	2017-06-11T04:00:00.000Z	Outside	Sunday    	16	D23	West Humber-Clairville (1)
-79.5370636	43.6376877	2017-06-11T04:00:00.000Z	Outside	Sunday    	0	D22	Islington-City Centre West (14)
-79.4102478	43.6626701	2017-06-10T04:00:00.000Z	Outside	Saturday  	20	D14	University (79)
-79.530777	43.7479248	2017-06-10T04:00:00.000Z	Outside	Saturday  	3	D31	Humbermede (22)
-79.368927	43.793972	2014-03-24T04:00:00.000Z	Other	Monday    	8	D33	Hillcrest Village (48)
-79.4153748	43.7663345	2017-06-12T04:00:00.000Z	Outside	Monday    	12	D32	Willowdale West (37)
-79.2290344	43.7693672	2017-06-06T04:00:00.000Z	House	Tuesday   	0	D43    	Woburn (137)
-79.5046005	43.7058296	2017-06-13T04:00:00.000Z	House	Tuesday   	22	D12	Rustic (28)
-79.5051422	43.6569328	2017-06-14T04:00:00.000Z	House	Wednesday 	21	D22	Kingsway South (15)
-79.6199417	43.7236557	2017-06-14T04:00:00.000Z	House	Wednesday 	22	D23	West Humber-Clairville (1)
-79.2910233	43.8184357	2017-06-15T04:00:00.000Z	House	Thursday  	23	D42	Milliken (130)
-79.3606491	43.7867317	2017-06-15T04:00:00.000Z	House	Thursday  	15	D33	Don Valley Village (47)
-79.2581024	43.7345314	2017-06-14T04:00:00.000Z	Outside	Wednesday 	14	D41	Eglinton East (138)
-79.1972733	43.7584534	2017-06-17T04:00:00.000Z	Outside	Saturday  	0	D43	West Hill (136)
-79.3015289	43.8249817	2017-04-17T04:00:00.000Z	Commercial	Monday    	12	D42	Milliken (130)
-79.2961578	43.8251686	2017-06-18T04:00:00.000Z	House	Sunday    	1	D42	Milliken (130)
-79.5949554	43.7327766	2017-06-19T04:00:00.000Z	Outside	Monday    	22	D23	West Humber-Clairville (1)
-79.3401642	43.7573051	2017-06-19T04:00:00.000Z	House	Monday    	18	D33	Parkwoods-Donalda (45)
-79.5075378	43.6534767	2017-06-20T04:00:00.000Z	House	Tuesday   	4	D22    	Kingsway South (15)
-79.5075378	43.6534767	2017-06-20T04:00:00.000Z	House	Tuesday   	4	D22    	Kingsway South (15)
-79.5075378	43.6534767	2017-06-20T04:00:00.000Z	House	Tuesday   	4	D22    	Kingsway South (15)
-79.3446503	43.7646408	2017-06-20T04:00:00.000Z	Outside	Tuesday   	21	D33	Parkwoods-Donalda (45)
-79.4678574	43.6819611	2017-04-17T04:00:00.000Z	Commercial	Monday    	0	D12	Keelesdale-Eglinton West (110)
-79.3059845	43.7989998	2017-06-20T04:00:00.000Z	Outside	Tuesday   	21	D42	L'Amoreaux (117)
-79.3506165	43.6430931	2017-05-07T04:00:00.000Z	Outside	Sunday    	3	D51	South Riverdale (70)
-79.4277267	43.6440887	2017-06-24T04:00:00.000Z	Outside	Saturday  	23	D14	Little Portugal (84)
-79.4277267	43.6440887	2017-06-24T04:00:00.000Z	Outside	Saturday  	23	D14	Little Portugal (84)
-79.2770309	43.7516556	2017-09-23T04:00:00.000Z	Commercial	Saturday  	11	D41	Dorset Park (126)
-79.3437195	43.7758369	2017-05-19T04:00:00.000Z	Outside	Friday    	17	D33	Don Valley Village (47)
-79.3181686	43.8087234	2017-06-23T04:00:00.000Z	House	Friday    	0	D42	Steeles (116)
-79.6248474	43.7288589	2017-06-25T04:00:00.000Z	House	Sunday    	22	D23	West Humber-Clairville (1)
-79.2778931	43.7573814	2017-06-25T04:00:00.000Z	Outside	Sunday    	2	D41	Dorset Park (126)
-79.3865738	43.638855	2017-06-25T04:00:00.000Z	Outside	Sunday    	18	D52	Waterfront Communities-The Island (77)
